timestamp,open,high,low,close,volume
2024-06-25 00:00:00+08:00,60823.3,61018.6,59960.0,60144.5,38875.334
2024-06-25 01:00:00+08:00,60144.5,60537.5,59807.0,60232.2,34811.718
2024-06-25 02:00:00+08:00,60232.5,60482.3,59700.0,60388.3,20219.957
2024-06-25 03:00:00+08:00,60388.4,60460.0,59001.0,59294.7,26906.03
2024-06-25 04:00:00+08:00,59292.8,59646.4,58218.0,59491.9,39407.605
2024-06-25 05:00:00+08:00,59491.9,60081.6,59380.9,60081.6,14138.203
2024-06-25 06:00:00+08:00,60081.5,60256.0,59954.3,60028.2,8665.764
2024-06-25 07:00:00+08:00,60028.3,60431.8,59971.3,60273.6,6976.271
2024-06-25 08:00:00+08:00,60273.5,60628.0,60230.5,60386.7,7118.465
2024-06-25 09:00:00+08:00,60386.7,60488.4,60249.3,60470.3,4557.369
2024-06-25 10:00:00+08:00,60470.3,60700.0,60380.7,60644.0,7126.843
2024-06-25 11:00:00+08:00,60644.0,61566.0,60595.8,61271.1,23167.178
2024-06-25 12:00:00+08:00,61271.1,61392.5,61130.0,61347.0,7949.352
2024-06-25 13:00:00+08:00,61346.9,61390.5,60918.7,60998.9,7649.017
2024-06-25 14:00:00+08:00,60997.7,61157.7,60935.2,61116.9,5523.901
2024-06-25 15:00:00+08:00,61117.0,61232.0,60600.5,60660.8,12062.999
2024-06-25 16:00:00+08:00,60660.9,60890.9,60641.2,60841.5,6203.749
2024-06-25 17:00:00+08:00,60841.5,61587.4,60811.1,61445.1,14414.117
2024-06-25 18:00:00+08:00,61445.2,61450.7,61153.6,61292.7,7943.906
2024-06-25 19:00:00+08:00,61292.8,61470.6,61105.3,61170.7,6114.103
2024-06-25 20:00:00+08:00,61170.7,61259.6,60941.9,61034.2,7953.179
2024-06-25 21:00:00+08:00,61034.1,61414.8,60991.1,61179.0,10241.384
2024-06-25 22:00:00+08:00,61179.0,62145.5,61127.9,61730.6,33196.569
2024-06-25 23:00:00+08:00,61730.6,61943.0,61284.0,61776.0,25311.977
2024-06-26 00:00:00+08:00,61775.9,61908.8,61328.0,61358.6,10821.335
2024-06-26 01:00:00+08:00,61358.6,61754.7,61289.6,61344.2,11485.858
2024-06-26 02:00:00+08:00,61344.3,62239.9,61100.0,62132.4,28418.849
2024-06-26 03:00:00+08:00,62132.4,62448.1,61787.0,61957.9,13086.415
2024-06-26 04:00:00+08:00,61957.1,62060.0,61855.2,61897.0,3523.222
2024-06-26 05:00:00+08:00,61897.0,62011.6,61785.7,61900.3,2452.95
2024-06-26 06:00:00+08:00,61900.2,62141.4,61831.2,61885.7,3825.087
2024-06-26 07:00:00+08:00,61885.7,61925.4,61641.4,61777.8,4499.493
2024-06-26 08:00:00+08:00,61777.9,61819.0,61605.7,61739.4,2978.11
2024-06-26 09:00:00+08:00,61739.4,62169.5,61694.5,62065.2,6574.87
2024-06-26 10:00:00+08:00,62065.3,62465.1,61971.9,62000.0,9184.025
2024-06-26 11:00:00+08:00,62000.1,62054.0,61824.4,61910.4,3998.963
2024-06-26 12:00:00+08:00,61910.4,61969.2,61686.6,61686.7,4834.709
2024-06-26 13:00:00+08:00,61686.7,61774.6,61533.3,61537.9,6379.305
2024-06-26 14:00:00+08:00,61537.8,61664.0,61500.6,61565.8,4008.419
2024-06-26 15:00:00+08:00,61565.8,61783.2,61510.0,61705.3,4513.645
2024-06-26 16:00:00+08:00,61705.3,61741.3,61349.3,61458.4,6321.956
2024-06-26 17:00:00+08:00,61458.3,61507.0,61300.5,61365.3,5621.76
2024-06-26 18:00:00+08:00,61365.3,61406.8,61150.0,61254.6,8130.473
2024-06-26 19:00:00+08:00,61254.6,61565.6,61254.6,61427.2,6815.077
2024-06-26 20:00:00+08:00,61427.3,61581.5,61316.1,61404.6,4087.947
2024-06-26 21:00:00+08:00,61404.5,61800.0,61356.2,61740.0,9311.825
2024-06-26 22:00:00+08:00,61739.9,61959.4,61523.0,61700.1,10550.347
2024-06-26 23:00:00+08:00,61700.0,61742.5,61140.2,61453.2,14226.668
2024-06-27 00:00:00+08:00,61453.3,61532.5,61122.6,61249.1,8508.301
2024-06-27 01:00:00+08:00,61249.0,61351.5,60830.0,61227.7,19349.93
2024-06-27 02:00:00+08:00,61227.8,61237.9,60886.6,60894.7,6169.454
2024-06-27 03:00:00+08:00,60894.7,61152.2,60700.0,60991.0,13263.024
2024-06-27 04:00:00+08:00,60990.9,61144.7,60696.0,60987.2,7137.054
2024-06-27 05:00:00+08:00,60987.2,61072.8,60906.0,61056.0,2651.751
2024-06-27 06:00:00+08:00,61056.0,61056.1,60766.1,60916.9,3316.391
2024-06-27 07:00:00+08:00,60917.0,60965.6,60770.5,60860.1,2667.176
2024-06-27 08:00:00+08:00,60860.1,61047.2,60752.2,60974.9,4562.303
2024-06-27 09:00:00+08:00,60974.9,61142.2,60872.6,61047.2,3473.107
2024-06-27 10:00:00+08:00,61047.3,61088.0,60841.9,61020.0,3531.384
2024-06-27 11:00:00+08:00,61020.0,61327.9,60929.0,61027.1,4646.637
2024-06-27 12:00:00+08:00,61027.0,61191.4,61000.4,61097.0,2963.328
2024-06-27 13:00:00+08:00,61097.0,61143.7,60786.0,60790.1,3964.962
2024-06-27 14:00:00+08:00,60790.2,60847.0,60605.0,60736.7,6530.968
2024-06-27 15:00:00+08:00,60736.7,60903.2,60703.6,60786.4,3425.202
2024-06-27 16:00:00+08:00,60786.4,60861.3,60730.0,60861.3,2524.761
2024-06-27 17:00:00+08:00,60861.3,61347.8,60812.6,61276.4,8219.612
2024-06-27 18:00:00+08:00,61276.4,61500.0,61106.2,61106.2,9577.668
2024-06-27 19:00:00+08:00,61106.2,61314.2,61090.9,61188.5,3859.528
2024-06-27 20:00:00+08:00,61188.5,61657.9,61137.7,61342.9,14908.205
2024-06-27 21:00:00+08:00,61342.9,61998.9,61307.0,61981.4,19652.67
2024-06-27 22:00:00+08:00,61981.5,62379.7,61679.0,61719.8,22952.848
2024-06-27 23:00:00+08:00,61721.2,61843.6,61514.2,61570.5,10477.105
2024-06-28 00:00:00+08:00,61570.6,61819.1,61518.3,61701.1,7453.333
2024-06-28 01:00:00+08:00,61701.0,61997.2,61665.0,61820.1,5842.63
2024-06-28 02:00:00+08:00,61820.0,61916.5,61720.4,61867.7,4170.145
2024-06-28 03:00:00+08:00,61867.7,61876.5,61396.4,61445.9,6723.394
2024-06-28 04:00:00+08:00,61445.9,61570.0,61340.0,61482.4,4428.978
2024-06-28 05:00:00+08:00,61482.4,61580.2,61461.5,61530.1,1598.683
2024-06-28 06:00:00+08:00,61530.1,61666.2,61506.1,61631.6,2010.321
2024-06-28 07:00:00+08:00,61631.5,61696.1,61592.1,61682.0,2674.71
2024-06-28 08:00:00+08:00,61682.1,61707.0,61458.1,61536.9,4788.921
2024-06-28 09:00:00+08:00,61536.8,62204.0,61473.6,62061.1,11125.385
2024-06-28 10:00:00+08:00,62061.2,62115.2,61555.0,61702.2,7679.093
2024-06-28 11:00:00+08:00,61702.7,61889.9,61614.2,61803.0,3527.321
2024-06-28 12:00:00+08:00,61803.0,61812.9,61500.1,61718.9,4800.841
2024-06-28 13:00:00+08:00,61718.9,61719.0,61467.4,61578.1,4441.251
2024-06-28 14:00:00+08:00,61578.1,61650.0,61483.3,61605.3,3137.589
2024-06-28 15:00:00+08:00,61605.3,61605.3,61186.4,61317.9,8598.906
2024-06-28 16:00:00+08:00,61318.0,61459.5,61181.9,61456.5,6003.398
2024-06-28 17:00:00+08:00,61456.4,61580.0,61352.6,61530.2,4703.41
2024-06-28 18:00:00+08:00,61530.2,61579.7,61417.9,61524.9,4249.385
2024-06-28 19:00:00+08:00,61524.9,61779.0,61457.0,61671.5,6296.559
2024-06-28 20:00:00+08:00,61671.5,61868.1,61230.8,61367.0,21064.502
2024-06-28 21:00:00+08:00,61367.0,61832.0,61200.0,61279.9,17320.819
2024-06-28 22:00:00+08:00,61279.9,61490.1,60762.0,60909.0,20870.364
2024-06-28 23:00:00+08:00,60909.1,61179.4,60721.2,61039.9,10340.783
2024-06-29 00:00:00+08:00,61039.9,61106.0,60610.7,60926.9,11212.753
2024-06-29 01:00:00+08:00,60926.9,61072.3,60694.1,60812.3,6224.094
2024-06-29 02:00:00+08:00,60812.4,60868.1,60651.2,60823.8,4008.882
2024-06-29 03:00:00+08:00,60823.8,60845.0,60077.2,60132.2,19235.518
2024-06-29 04:00:00+08:00,60132.2,60366.8,60038.0,60248.1,7446.848
